#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB611A
#Date Time: 2025-08-21 03:59:01.945.636.010
#Sample rate: 3.125e+06Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -110 mV Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.9978243 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9953639597 V

Time (s),Channel 1 (V),Channel 2 (V)
0.002244448,0.05443765721206932,0.173741395275848
0.002244768,0.0546733721846178,0.169233719028236
0.002245088,0.05490908715716628,0.1728398600263256
0.002245408,0.05530194544474707,0.1710367895272808
0.002245728,0.05490908715716628,0.1701352542777584
0.002246048,0.05490908715716628,0.1773475362739377
0.002246368,0.05483051549965012,0.1719383247768032
0.002246688,0.05490908715716628,0.169233719028236
0.002247008,0.05538051710226323,0.1710367895272808
0.002247328,0.05490908715716628,0.169233719028236
0.002247648,0.05498765881468243,0.1665291132796687
0.002247968,0.05522337378723091,0.169233719028236
0.002248288,0.05553766041729555,0.1755444657748929
0.002248608,0.05530194544474707,0.1728398600263256
0.002248928,0.05490908715716628,0.1719383247768032
0.002249248,0.05530194544474707,0.169233719028236
0.002249568,0.05514480212971475,0.1746429305253704
0.002249888,0.05522337378723091,0.1683321837787136
0.002250208,0.05498765881468243,0.1701352542777584
0.002250528,0.05443765721206932,0.1710367895272808
0.002250848,0.05435908555455316,0.1701352542777584
0.002251168,0.0546733721846178,0.1656275780301463
0.002251488,0.0546733721846178,0.1683321837787136
0.002251808,0.05545908875977939,0.1683321837787136
0.002252128,0.05538051710226323,0.1674306485291912
0.002252448,0.05498765881468243,0.169233719028236
0.002252768,0.05538051710226323,0.1728398600263256
0.002253088,0.05553766041729555,0.1719383247768032
