#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB611A
#Date Time: 2025-08-21 02:42:33.815.231.750
#Sample rate: 1.78571e+06Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: -584.2 mV Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2.463 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 5.001738856 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9929197678 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.009008012721164613,0.6923942859566216,3.973112003837132
-0.009007452721164613,0.6926300009291669,3.97405678211905
-0.009006892721164613,0.6910585677788468,3.975395218018432
-0.009006332721164613,0.6911371394363641,3.976261264776856
-0.009005772721164613,0.6918442843540094,3.977520969152744
-0.009005212721164614,0.6924728576141369,3.978072089817194
-0.009004652721164614,0.691765712696492,3.97822955286418
-0.009004092721164614,0.6903514228612012,3.979567988763562
-0.009003532721164614,0.6915299977239436,3.980197840951507
-0.009002972721164614,0.6920799993265567,3.98130008228041
-0.009002412721164614,0.6923942859566204,3.981142619233426
-0.009001852721164615,0.6913728544089132,3.983110907320747
-0.009001292721164615,0.6909014244638152,3.983976954079172
-0.009000732721164615,0.6914514260664264,3.983740759508696
-0.009000172721164615,0.6925514292716517,3.985157926931568
-0.008999612721164615,0.6922371426415893,3.985472853025542
-0.008999052721164615,0.6910585677788478,3.986811288924923
-0.008998492721164614,0.6911371394363627,3.987441141112869
-0.008997932721164614,0.6920014276690405,3.987598604159856
-0.008997372721164614,0.6923157142991052,3.987598604159856
-0.008996812721164614,0.6918442843540082,3.9882284563478
-0.008996252721164614,0.6910585677788467,3.989409429200196
-0.008995692721164614,0.6916085693814609,3.990039281388141
-0.008995132721164614,0.6927871442442021,3.990196744435127
-0.008994572721164613,0.6926300009291685,3.989960549864649
-0.008994012721164613,0.6912157110938792,3.991377717287524
-0.008993452721164613,0.6916085693814601,3.992165032522452
-0.008992892721164613,0.6917657126964935,3.991771374904987
-0.008992332721164613,0.692551429271653,3.991535180334511
-0.008991772721164614,0.6921585709840732,3.992716153186904
-0.008991212721164614,0.6913728544089113,3.993897126039301
-0.008990652721164614,0.6912942827513952,3.993346005374849
-0.008990092721164614,0.6927085725866859,3.993503468421836
-0.008989532721164614,0.6925514292716537,3.993424736898342
-0.008988972721164614,0.6917657126964917,3.993424736898343
-0.008988412721164615,0.691451426066428,3.9938971260393
-0.008987852721164615,0.6924728576141356,3.99413332060978
-0.008987292721164615,0.6927085725866855,3.994054589086287
-0.008986732721164615,0.6920014276690418,3.994369515180259
-0.008986172721164615,0.6915299977239441,3.993739662992315
-0.008985612721164615,0.6917657126964918,3.994290783656766
-0.008985052721164614,0.692551429271653,3.994054589086287
-0.008984492721164614,0.6925514292716537,3.993897126039301
-0.008983932721164614,0.6916085693814598,3.994526978227245
-0.008983372721164614,0.6913728544089113,3.994920635844711
-0.008982812721164614,0.6920799993265567,3.994212052133273
-0.008982252721164614,0.6931800025317818,3.994054589086287
-0.008981692721164614,0.6920014276690396,3.994684441274231
-0.008981132721164613,0.6910585677788472,3.99413332060978
-0.008980572721164613,0.6916085693814603,3.993818394515808
-0.008980012721164613,0.6922371426415904,3.993975857562794
-0.008979452721164613,0.6930228592167488,3.994054589086287
-0.008978892721164613,0.6920014276690385,3.993975857562793
-0.008978332721164614,0.6909014244638153,3.993503468421836
-0.008977772721164614,0.6920799993265556,3.992873616233891
-0.008977212721164614,0.6921585709840729,3.99208630099896
-0.008976652721164614,0.6923157142991052,3.991692643381495
-0.008976092721164614,0.6918442843540082,3.992165032522453
-0.008975532721164614,0.691294282751396,3.991928837951973
-0.008974972721164615,0.6923157142991024,3.990747865099581
-0.008974412721164615,0.6929442875592333,3.989566892247184
-0.008973852721164615,0.6919228560115263,3.990196744435126
-0.008973292721164615,0.6911371394363642,3.989960549864648
-0.008972732721164615,0.6916871410389753,3.989173234629718
-0.008972172721164615,0.6925514292716529,3.987992261777322
-0.008971612721164614,0.6922371426415893,3.987913530253828
-0.008971052721164614,0.6908228528062995,3.98744114111287
-0.008970492721164614,0.6913728544089113,3.987126215018897
-0.008969932721164614,0.691765712696492,3.986338899783966
-0.008969372721164614,0.6925514292716537,3.984921732361091
-0.008968812721164614,0.6919228560115236,3.98492173236109
-0.008968252721164614,0.691058567778847,3.984606806267118
-0.008967692721164613,0.691451426066428,3.983819491032187
-0.008967132721164613,0.692001427669041,3.982402323609312
-0.008966572721164613,0.692551429271652,3.981378813803903
-0.008966012721164613,0.6916085693814591,3.981378813803901
-0.008965452721164613,0.69121571109388,3.98004037790452
-0.008964892721164613,0.6918442843540106,3.979882914857531
-0.008964332721164614,0.6927085725866852,3.978465747434661
-0.008963772721164614,0.6920799993265567,3.977835895246715
-0.008963212721164614,0.6912157110938789,3.976182533253361
-0.008962652721164614,0.6914514260664274,3.975788875635895
-0.008962092721164614,0.6920014276690408,3.974450439736512
-0.008961532721164614,0.69239428595662,3.973505661454596
-0.008960972721164615,0.690901424463817,3.973190735360625
-0.008960412721164615,0.6909799961213304,3.971616104890765
-0.008959852721164615,0.6918442843540067,3.970907521179326
